step,action,action_label,reward,cumulative_reward,x,y,vx,vy,angle,angular_velocity,left_contact,right_contact,terminated,truncated
0,2,Moteur principal,3.0520534935980494,3.0520534935980494,-0.005336475558578968,1.392134189605713,-0.26362907886505127,-0.40512970089912415,0.006974800489842892,0.07590129226446152,0.0,0.0,False,False
1,2,Moteur principal,0.16751795367558203,3.2195714472736316,-0.007900619879364967,1.3829588890075684,-0.2604232430458069,-0.40781548619270325,0.010942148976027966,0.07935452461242676,0.0,0.0,False,False
2,2,Moteur principal,1.2759946418263837,4.4955660891000155,-0.010518074035644531,1.374147891998291,-0.2655313313007355,-0.39163124561309814,0.014687513932585716,0.07491421699523926,0.0,0.0,False,False
3,2,Moteur principal,1.623102367944665,6.118668457044681,-0.013308430090546608,1.3659985065460205,-0.2820369601249695,-0.3622264266014099,0.017664633691310883,0.059547580778598785,0.0,0.0,False,False
4,2,Moteur principal,0.21812890736886176,6.336797364413543,-0.016200732439756393,1.358018159866333,-0.29179638624191284,-0.3547154664993286,0.020197441801428795,0.050660811364650726,0.0,0.0,False,False
5,2,Moteur principal,1.0908514131824176,7.4276487775959605,-0.01916799508035183,1.3504306077957153,-0.29899707436561584,-0.3372589945793152,0.022436095401644707,0.04477729648351669,0.0,0.0,False,False
6,2,Moteur principal,2.338105729913889,9.76575450750985,-0.02216510847210884,1.3435759544372559,-0.3019337058067322,-0.30468595027923584,0.024627307429909706,0.04382846876978874,0.0,0.0,False,False
7,2,Moteur principal,1.2685332928387651,11.034287800348615,-0.025321483612060547,1.337458610534668,-0.3171876072883606,-0.2719138562679291,0.026165863499045372,0.030774017795920372,0.0,0.0,False,False
8,3,Orientation droite,-0.277659729011275,10.75662807133734,-0.028390979394316673,1.3307461738586426,-0.30629482865333557,-0.2983127236366272,0.02551831491291523,-0.012952012941241264,0.0,0.0,False,False
9,2,Moteur principal,0.9801197324164093,11.73674780375375,-0.031650640070438385,1.3246681690216064,-0.3245086967945099,-0.27010300755500793,0.02406889945268631,-0.028990864753723145,0.0,0.0,False,False
10,2,Moteur principal,0.933016710077635,12.669764513831383,-0.03488197177648544,1.3187012672424316,-0.3218519687652588,-0.2651804983615875,0.022808318957686424,-0.025214120745658875,0.0,0.0,False,False
