step,action,action_label,reward,cumulative_reward,x,y,vx,vy,angle,angular_velocity,left_contact,right_contact,terminated,truncated
0,0,Ne rien faire,-0.8367282295117207,-0.8367282295117207,-0.013442611321806908,1.4050796031951904,-0.6798640489578247,-0.14266523718833923,0.015414752997457981,0.15241456031799316,0.0,0.0,False,False
1,3,Orientation droite,-0.09991356524147818,-0.9366417947531989,-0.020102405920624733,1.4012788534164429,-0.6721151471138,-0.1689998358488083,0.021469634026288986,0.12110922485589981,0.0,0.0,False,False
2,3,Orientation droite,0.26109193696180566,-0.6755498577913932,-0.026683425530791283,1.3968894481658936,-0.662190318107605,-0.19514940679073334,0.02552676759660244,0.08114995062351227,0.0,0.0,False,False
3,3,Orientation droite,0.3713836523907912,-0.304166205400602,-0.03318757936358452,1.3919119834899902,-0.6525607705116272,-0.2212594896554947,0.027645878493785858,0.042386285960674286,0.0,0.0,False,False
4,3,Orientation droite,0.7700478436233038,0.4658816382227018,-0.03959693759679794,1.3863486051559448,-0.6406598687171936,-0.24726004898548126,0.02737133391201496,-0.005491455085575581,0.0,0.0,False,False
5,3,Orientation droite,0.47555425390950856,0.9414358921322104,-0.04594278335571289,1.3801816701889038,-0.6326972246170044,-0.2740497887134552,0.025503234937787056,-0.0373656190931797,0.0,0.0,False,False
6,3,Orientation droite,0.7665139037364963,1.7079497958687067,-0.052211664617061615,1.3734111785888672,-0.6230427026748657,-0.3008517622947693,0.021702878177165985,-0.07601434737443924,0.0,0.0,False,False
7,3,Orientation droite,0.7841907748548647,2.4921405707235715,-0.058414362370967865,1.366052508354187,-0.6147486567497253,-0.32698550820350647,0.016239279881119728,-0.10928197205066681,0.0,0.0,False,False
8,3,Orientation droite,0.9081496549923724,3.4002902257159437,-0.06454992294311523,1.3581023216247559,-0.6063217520713806,-0.3532804548740387,0.00908866710960865,-0.143025204539299,0.0,0.0,False,False
9,3,Orientation droite,0.9773599911048063,4.37765021682075,-0.07061910629272461,1.349543809890747,-0.5980075597763062,-0.38035154342651367,0.0002786664117593318,-0.17621633410453796,0.0,0.0,False,False
10,3,Orientation droite,-0.8810021891422071,3.4966480276785425,-0.07661409676074982,1.3403770923614502,-0.5887014865875244,-0.4074345529079437,-0.01038985326886177,-0.2133903056383133,0.0,0.0,False,False
11,3,Orientation droite,-1.0308834935632933,2.465764534115249,-0.08251848071813583,1.330610752105713,-0.5773593187332153,-0.4342106282711029,-0.023323727771639824,-0.2587013840675354,0.0,0.0,False,False
12,3,Orientation droite,-1.3345293339589819,1.131235200156267,-0.08833227306604385,1.3202362060546875,-0.5659946203231812,-0.4614012837409973,-0.03852897882461548,-0.30413299798965454,0.0,0.0,False,False
13,3,Orientation droite,-1.5950693860509648,-0.4638341858946977,-0.09405307471752167,1.309256911277771,-0.5543838739395142,-0.48852384090423584,-0.056054238229990005,-0.35053712129592896,0.0,0.0,False,False
14,3,Orientation droite,-1.977078420821697,-2.4409126067163944,-0.09969262778759003,1.2976653575897217,-0.5441962480545044,-0.5160351395606995,-0.07562165707349777,-0.39138415455818176,0.0,0.0,False,False
15,3,Orientation droite,-2.2683978520389574,-4.709310458755352,-0.10526303946971893,1.2854728698730469,-0.535588264465332,-0.5431127548217773,-0.09690501540899277,-0.42570653557777405,0.0,0.0,False,False
16,2,Moteur principal,0.19259488035647793,-4.516715578398874,-0.11068801581859589,1.2734246253967285,-0.5215494632720947,-0.536975085735321,-0.11773448437452316,-0.4166269898414612,0.0,0.0,False,False
17,2,Moteur principal,1.6755371902290335,-2.8411783881698405,-0.1160435676574707,1.2621794939041138,-0.5144626498222351,-0.501590371131897,-0.13875623047351837,-0.4204729497432709,0.0,0.0,False,False
18,2,Moteur principal,1.7483548952742012,-1.0928234928956393,-0.12129173427820206,1.2517205476760864,-0.5036908984184265,-0.4669363796710968,-0.15987859666347504,-0.4224856495857239,0.0,0.0,False,False
19,0,Ne rien faire,-2.903671880019658,-3.996495372915297,-0.12653875350952148,1.240667462348938,-0.5036401152610779,-0.4936511814594269,-0.18099720776081085,-0.42240968346595764,0.0,0.0,False,False
20,2,Moteur principal,2.2555997686021785,-1.7408956043131187,-0.13153305649757385,1.2302196025848389,-0.4789249300956726,-0.46697965264320374,-0.20163165032863617,-0.4127264618873596,0.0,0.0,False,False
21,2,Moteur principal,1.4670168693475716,-0.27387873496554715,-0.13644036650657654,1.220534086227417,-0.46986132860183716,-0.4334392845630646,-0.22271598875522614,-0.42172518372535706,0.0,0.0,False,False
22,1,Orientation gauche,-3.477399177269801,-3.7512779122353486,-0.1414376199245453,1.2102861404418945,-0.4813266694545746,-0.4583585858345032,-0.24139684438705444,-0.37365061044692993,0.0,0.0,False,False
23,2,Moteur principal,-0.4655182192357074,-4.216796131471056,-0.14645786583423615,1.2003672122955322,-0.48294979333877563,-0.4440907835960388,-0.2608695328235626,-0.3894881010055542,0.0,0.0,False,False
24,2,Moteur principal,1.0081959921022985,-3.208600139368757,-0.151249498128891,1.1906747817993164,-0.46050047874450684,-0.43421047925949097,-0.2799767255783081,-0.38214385509490967,0.0,0.0,False,False
25,2,Moteur principal,1.329318724141001,-1.8792814152277562,-0.1559276580810547,1.181617259979248,-0.44872260093688965,-0.406339555978775,-0.29963207244873047,-0.39310774207115173,0.0,0.0,False,False
26,1,Orientation gauche,-3.2408718951835724,-5.120153310411329,-0.16067638993263245,1.1720036268234253,-0.4578023850917816,-0.4308861196041107,-0.31731218099594116,-0.3536019027233124,0.0,0.0,False,False
27,2,Moteur principal,0.0806202487020869,-5.039533061709242,-0.16523905098438263,1.1623657941818237,-0.4395539164543152,-0.4321030378341675,-0.33472901582717896,-0.3483375012874603,0.0,0.0,False,False
28,2,Moteur principal,-1.4572948192352897,-6.496827880944531,-0.1698414832353592,1.1527410745620728,-0.4428633749485016,-0.43190786242485046,-0.35294005274772644,-0.3642204999923706,0.0,0.0,False,False
29,2,Moteur principal,2.6453637643606216,-3.8514641165839096,-0.17413625121116638,1.143680453300476,-0.412311851978302,-0.40700700879096985,-0.37105792760849,-0.3623576760292053,0.0,0.0,False,False
30,2,Moteur principal,3.3126735935700653,-0.5387905230138443,-0.17805881798267365,1.135266900062561,-0.3754150867462158,-0.37840917706489563,-0.38896653056144714,-0.35817134380340576,0.0,0.0,False,False
31,2,Moteur principal,2.6876727060223233,2.148882183008479,-0.1816263198852539,1.12735116481781,-0.34024330973625183,-0.3564172685146332,-0.40663954615592957,-0.3534601926803589,0.0,0.0,False,False
32,1,Orientation gauche,-3.2251862503177606,-1.0763040673092816,-0.18526677787303925,1.1188801527023315,-0.3495562970638275,-0.38073399662971497,-0.42224738001823425,-0.31215745210647583,0.0,0.0,False,False
33,2,Moteur principal,1.2041450734160832,0.1278410061068016,-0.18876218795776367,1.1108391284942627,-0.33452874422073364,-0.361962229013443,-0.4385461211204529,-0.32597458362579346,0.0,0.0,False,False
34,1,Orientation gauche,-3.0931269828245136,-2.9652859767177118,-0.19233903288841248,1.1022526025772095,-0.3449420928955078,-0.38567396998405457,-0.4524818956851959,-0.27871543169021606,0.0,0.0,False,False
35,2,Moteur principal,2.196248697931293,-0.7690372787864188,-0.1957208663225174,1.0942466259002686,-0.32481274008750916,-0.36022597551345825,-0.4671984016895294,-0.29433026909828186,0.0,0.0,False,False
36,1,Orientation gauche,-2.88402746004641,-3.653064738832829,-0.19917507469654083,1.0856980085372925,-0.3341403305530548,-0.3837820887565613,-0.4797170162200928,-0.2503724992275238,0.0,0.0,False,False
37,2,Moteur principal,1.8938053593715665,-1.7592593794612623,-0.20242051780223846,1.0775630474090576,-0.3128083348274231,-0.3656863570213318,-0.4928217828273773,-0.2620951533317566,0.0,0.0,False,False
38,1,Orientation gauche,-2.761797796332472,-4.521057175793734,-0.20574140548706055,1.0688798427581787,-0.3223887085914612,-0.38942989706993103,-0.5037134885787964,-0.21783404052257538,0.0,0.0,False,False
39,1,Orientation gauche,-2.4633691110149685,-6.984426286808702,-0.20914717018604279,1.0596678256988525,-0.3332615792751312,-0.4121388792991638,-0.5119761824607849,-0.1652524769306183,0.0,0.0,False,False
40,2,Moteur principal,1.7136004778872802,-5.270825808921422,-0.21239423751831055,1.050771951675415,-0.3167709410190582,-0.3983730673789978,-0.5209836959838867,-0.1801501363515854,0.0,0.0,False,False
41,2,Moteur principal,3.643394324883684,-1.6274314840377375,-0.21532125771045685,1.0424959659576416,-0.284296452999115,-0.37106677889823914,-0.5305808186531067,-0.19194233417510986,0.0,0.0,False,False
42,1,Orientation gauche,-2.3166622010871536,-3.944093685124891,-0.2183264195919037,1.0336999893188477,-0.2943924069404602,-0.39333778619766235,-0.5375931262969971,-0.14024600386619568,0.0,0.0,False,False
43,1,Orientation gauche,-2.011385173074045,-5.955478858198936,-0.2213856726884842,1.024361252784729,-0.30141451954841614,-0.4168623685836792,-0.5427892804145813,-0.10392305999994278,0.0,0.0,False,False
44,2,Moteur principal,1.1570921816361988,-4.798386676562737,-0.2241394966840744,1.014844298362732,-0.27134260535240173,-0.4246005415916443,-0.5474479794502258,-0.09317416697740555,0.0,0.0,False,False
45,2,Moteur principal,4.84492365450468,0.046536977941943114,-0.22637557983398438,1.0058835744857788,-0.21974405646324158,-0.39983069896698,-0.5519185662269592,-0.08941221982240677,0.0,0.0,False,False
46,1,Orientation gauche,-1.7851986387177294,-1.7386616607757863,-0.22868075966835022,0.9963952898979187,-0.22866587340831757,-0.4224652647972107,-0.5540688037872314,-0.0430048331618309,0.0,0.0,False,False
47,2,Moteur principal,3.9672514771545595,2.228589816378773,-0.2305355966091156,0.9873141646385193,-0.18374860286712646,-0.4043286442756653,-0.5560822486877441,-0.04026936739683151,0.0,0.0,False,False
48,1,Orientation gauche,-1.5765426654582757,0.6520471509204973,-0.2324472963809967,0.9776925444602966,-0.19107674062252045,-0.4276673495769501,-0.5561854839324951,-0.0020641447044909,0.0,0.0,False,False
49,2,Moteur principal,3.5304600436974285,4.1825071946179255,-0.2338450849056244,0.9683179259300232,-0.1402403861284256,-0.4164545238018036,-0.5556501150131226,0.01070679072290659,0.0,0.0,False,False
50,2,Moteur principal,4.585495006194816,8.768002200812742,-0.23466768860816956,0.9595105648040771,-0.08303392678499222,-0.3911217451095581,-0.5547540783882141,0.01792110502719879,0.0,0.0,False,False
51,1,Orientation gauche,-1.3759358760293015,7.39206632478344,-0.23554110527038574,0.9501492977142334,-0.08951897919178009,-0.4151601493358612,-0.5522311329841614,0.05045851320028305,0.0,0.0,False,False
52,2,Moteur principal,2.533690060746051,9.92575638552949,-0.23593512177467346,0.9409872889518738,-0.042088478803634644,-0.4061017334461212,-0.5491136312484741,0.0623500719666481,0.0,0.0,False,False
53,0,Ne rien faire,-1.4047308243205237,8.521025561208967,-0.23632903397083282,0.9312252402305603,-0.04208911955356598,-0.43276911973953247,-0.5459961295127869,0.062350016087293625,0.0,0.0,False,False
54,2,Moteur principal,3.695710932709699,12.216736493918667,-0.2361544668674469,0.9220399260520935,0.01444495003670454,-0.4070211946964264,-0.54251629114151,0.06959633529186249,0.0,0.0,False,False
55,0,Ne rien faire,-1.36520257641493,10.851533917503737,-0.23597979545593262,0.9122546315193176,0.01444416493177414,-0.433688759803772,-0.5390364527702332,0.0695962980389595,0.0,0.0,False,False
56,0,Ne rien faire,-1.3079046230827487,9.543629294420988,-0.23580507934093475,0.901869535446167,0.014443382620811462,-0.46035632491111755,-0.5355566143989563,0.06959620863199234,0.0,0.0,False,False
57,0,Ne rien faire,-1.2507203308872477,8.29290896353374,-0.23563027381896973,0.8908846378326416,0.014442604966461658,-0.48702389001846313,-0.5320768356323242,0.06959616392850876,0.0,0.0,False,False
58,2,Moteur principal,1.0708796564633019,9.363788619997042,-0.23519392311573029,0.8799200654029846,0.04053179919719696,-0.4861023724079132,-0.5285253524780273,0.07102934271097183,0.0,0.0,False,False
59,2,Moteur principal,1.7172497858569045,11.081038405853946,-0.23455166816711426,0.8691554665565491,0.06148841977119446,-0.4773651659488678,-0.5253958702087402,0.0625898689031601,0.0,0.0,False,False
