step,action,action_label,reward,cumulative_reward,x,y,vx,vy,angle,angular_velocity,left_contact,right_contact,terminated,truncated
0,2,Moteur principal,-0.321496016186461,-0.321496016186461,-0.008490944281220436,1.3914172649383545,-0.4367591440677643,-0.4301237463951111,0.008772222325205803,0.07883429527282715,0.0,0.0,False,False
1,2,Moteur principal,2.7120588787794704,2.3905628625930095,-0.012821292504668236,1.3825767040252686,-0.4370439946651459,-0.39294034242630005,0.012739828787744045,0.0793595090508461,0.0,0.0,False,False
2,2,Moteur principal,0.05128018765374237,2.441843050246752,-0.017238235101103783,1.3738951683044434,-0.4453218877315521,-0.385885626077652,0.016322338953614235,0.07165698707103729,0.0,0.0,False,False
3,2,Moteur principal,2.8062570352484615,5.248100085495214,-0.021517466753721237,1.3658192157745361,-0.43227624893188477,-0.3589839041233063,0.02062702737748623,0.08610164374113083,0.0,0.0,False,False
4,2,Moteur principal,2.7153196725896125,7.963419758084826,-0.02572774887084961,1.3585625886917114,-0.42580533027648926,-0.3225880563259125,0.025353437289595604,0.09453678131103516,0.0,0.0,False,False
5,3,Orientation droite,-0.2767013510484435,7.686718407036382,-0.0298493392765522,1.3507130146026611,-0.4146784842014313,-0.34892046451568604,0.027842868119478226,0.04979345574975014,0.0,0.0,False,False
6,2,Moteur principal,0.7907536426187789,8.47747204965516,-0.034041691571474075,1.3432588577270508,-0.4215090274810791,-0.33133888244628906,0.03008374571800232,0.04482182860374451,0.0,0.0,False,False
7,2,Moteur principal,2.446421102240902,10.923893151896063,-0.0381196029484272,1.336360216140747,-0.41071900725364685,-0.30666571855545044,0.03297867253422737,0.057903725653886795,0.0,0.0,False,False
8,3,Orientation droite,-0.2301174488475499,10.693775703048514,-0.04211749881505966,1.3288655281066895,-0.40067633986473083,-0.3331261873245239,0.03385606408119202,0.017549235373735428,0.0,0.0,False,False
9,2,Moteur principal,0.6570076828583751,11.350783385906889,-0.0460478775203228,1.3213196992874146,-0.39430347084999084,-0.3353964686393738,0.03511320799589157,0.025145256891846657,0.0,0.0,False,False
10,2,Moteur principal,2.859295476370545,14.210078862277435,-0.04985160753130913,1.3143963813781738,-0.3823925852775574,-0.30775216221809387,0.03710315003991127,0.03980254381895065,0.0,0.0,False,False
11,2,Moteur principal,0.6203710693907396,14.830449931668173,-0.05375499650835991,1.3079211711883545,-0.39200103282928467,-0.28782838582992554,0.03874437138438225,0.032827481627464294,0.0,0.0,False,False
