step,action,action_label,reward,cumulative_reward,x,y,vx,vy,angle,angular_velocity,left_contact,right_contact,terminated,truncated
0,0,Ne rien faire,-0.17863160170375636,-0.17863160170375636,0.011652087792754173,1.420109510421753,0.589291512966156,0.19133415818214417,-0.013348893262445927,-0.1321081817150116,0.0,0.0,False,False
1,0,Ne rien faire,-0.268554883648477,-0.4471864853522334,0.017478466033935547,1.4238168001174927,0.5893124341964722,0.16469281911849976,-0.019949883222579956,-0.13203230500221252,0.0,0.0,False,False
2,0,Ne rien faire,-0.3175754097048582,-0.7647618950570916,0.023305034264922142,1.426924467086792,0.5893318057060242,0.13801884651184082,-0.02655002288520336,-0.13201504945755005,0.0,0.0,False,False
3,0,Ne rien faire,-0.3713568922360082,-1.1361187872930998,0.029131794348359108,1.42943274974823,0.5893511772155762,0.1113472655415535,-0.0331491157412529,-0.13199415802955627,0.0,0.0,False,False
4,0,Ne rien faire,-0.42817736943183604,-1.5642961567249358,0.034958839416503906,1.4313416481018066,0.589370608329773,0.0846758559346199,-0.03974714130163193,-0.13197292387485504,0.0,0.0,False,False
5,1,Orientation gauche,0.6842243625319508,-0.880071794192985,0.04070587083697319,1.4326534271240234,0.5793255567550659,0.05817278474569321,-0.04432521387934685,-0.09156981855630875,0.0,0.0,False,False
6,1,Orientation gauche,1.0813791990955803,0.20130740490259535,0.04635639116168022,1.4333622455596924,0.567221999168396,0.03144209459424019,-0.04647751897573471,-0.043049827218055725,0.0,0.0,False,False
7,1,Orientation gauche,0.7200422588073263,0.9213496637099217,0.051946260035037994,1.4334713220596313,0.5596387982368469,0.004824407864362001,-0.04710962250828743,-0.012643161229789257,0.0,0.0,False,False
8,1,Orientation gauche,1.1270788951219128,2.0484285588318345,0.057454682886600494,1.4329935312271118,0.5493818521499634,-0.02118496224284172,-0.04567559063434601,0.02868342027068138,0.0,0.0,False,False
9,0,Ne rien faire,0.06119049898012463,2.109619057811959,0.06296291202306747,1.4319159984588623,0.5493766665458679,-0.04785348102450371,-0.04424232617020607,0.028667857870459557,0.0,0.0,False,False
10,0,Ne rien faire,-0.008987172170293434,2.1006318856416657,0.06847114861011505,1.4302382469177246,0.5493720769882202,-0.07452192902565002,-0.04280884936451912,0.02867235615849495,0.0,0.0,False,False
