step,action,action_label,reward,cumulative_reward,x,y,vx,vy,angle,angular_velocity,left_contact,right_contact,terminated,truncated
0,1,Orientation gauche,2.0804712989958616,2.0804712989958616,0.004498290829360485,1.424764633178711,0.22032491862773895,0.29484298825263977,-0.0028505350928753614,-0.003912794403731823,0.0,0.0,False,False
1,1,Orientation gauche,2.1746352363679207,4.255106535363782,0.006626224610954523,1.4308078289031982,0.2111155241727829,0.2685835659503937,-0.0011987420730292797,0.0330391600728035,0.0,0.0,False,False
2,1,Orientation gauche,2.004833950936218,6.2599404863,0.008669567294418812,1.4362573623657227,0.2005290687084198,0.24219892919063568,0.002574398647993803,0.07547001540660858,0.0,0.0,False,False
3,1,Orientation gauche,1.4498020642809888,7.709742550580988,0.010649681091308594,1.4411182403564453,0.1925879418849945,0.2160223424434662,0.007935970090329647,0.10724113881587982,0.0,0.0,False,False
4,0,Ne rien faire,0.9697545450201517,8.679497095601139,0.01262960396707058,1.445379614830017,0.19257190823554993,0.18935216963291168,0.013296449556946754,0.10721947252750397,0.0,0.0,False,False
5,0,Ne rien faire,0.8952811879213698,9.574778283522509,0.014609431847929955,1.4490413665771484,0.19255593419075012,0.1626819223165512,0.01865641586482525,0.10720910876989365,0.0,0.0,False,False
6,0,Ne rien faire,0.7900622521198386,10.364840535642347,0.016588974744081497,1.4521033763885498,0.1925402581691742,0.13601170480251312,0.024015549570322037,0.10719267278909683,0.0,0.0,False,False
7,0,Ne rien faire,0.6483019853465066,11.013142520988854,0.01856842078268528,1.4545657634735107,0.1925245076417923,0.1093413308262825,0.029373837634921074,0.10717573016881943,0.0,0.0,False,False
8,0,Ne rien faire,0.4651595869163714,11.478302107905225,0.02054767683148384,1.4564285278320312,0.19250880181789398,0.08267080783843994,0.034731294959783554,0.10715881735086441,0.0,0.0,False,False
9,0,Ne rien faire,0.23869738558130393,11.71699949348653,0.02252664603292942,1.4576914310455322,0.19249317049980164,0.05600009858608246,0.04008789360523224,0.10714197158813477,0.0,0.0,False,False
10,0,Ne rien faire,-0.027674439726865785,11.689325053759664,0.024505615234375,1.4583548307418823,0.19247759878635406,0.02932926081120968,0.045443661510944366,0.10712514817714691,0.0,0.0,False,False
11,0,Ne rien faire,-0.3234436111624177,11.365881442597246,0.026484299451112747,1.458418607711792,0.19246210157871246,0.002658291021361947,0.05079859867691994,0.10710841417312622,0.0,0.0,False,False
12,0,Ne rien faire,-0.6314010938871775,10.734480348710068,0.028462791815400124,1.4578826427459717,0.19244667887687683,-0.02401277981698513,0.05615271255373955,0.10709176957607269,0.0,0.0,False,False
13,3,Orientation droite,-1.6345718817539978,9.099908466956071,0.030512332916259766,1.4567577838897705,0.20136746764183044,-0.05013343319296837,0.05970616266131401,0.0710754543542862,0.0,0.0,False,False
14,0,Ne rien faire,-0.9867457862749234,8.113162680681148,0.0325617790222168,1.4550330638885498,0.2013578861951828,-0.07680337131023407,0.06325984746217728,0.07107992470264435,0.0,0.0,False,False
15,3,Orientation droite,-1.8470686252424844,6.266094055438663,0.03468170017004013,1.4527122974395752,0.2101958692073822,-0.10322107374668121,0.06503696739673615,0.03554573282599449,0.0,0.0,False,False
16,0,Ne rien faire,-1.1824226827883422,5.083671372650321,0.036801528185606,1.449791669845581,0.21019168198108673,-0.12989017367362976,0.06681455671787262,0.03555522859096527,0.0,0.0,False,False
17,0,Ne rien faire,-1.3312391018820335,3.7524322707682876,0.038921453058719635,1.4462707042694092,0.2101871222257614,-0.15655937790870667,0.06859152764081955,0.03554249554872513,0.0,0.0,False,False
18,3,Orientation droite,-2.0250291587068703,1.7274031120614173,0.041126154363155365,1.442165732383728,0.22085395455360413,-0.18243061006069183,0.0682142898440361,-0.007545170374214649,0.0,0.0,False,False
19,1,Orientation gauche,-0.865462045347299,0.8619410667141183,0.04326286166906357,1.4374586343765259,0.21233007311820984,-0.20926639437675476,0.0695464238524437,0.0266448762267828,0.0,0.0,False,False
20,3,Orientation droite,-2.0255783247423254,-1.163637258028207,0.045481204986572266,1.4321588277816772,0.22256413102149963,-0.235504612326622,0.06881972402334213,-0.014535143971443176,0.0,0.0,False,False
21,1,Orientation gauche,-0.9206876083753162,-2.084324866403523,0.04760589450597763,1.4262408018112183,0.21080203354358673,-0.26310208439826965,0.07046977430582047,0.03300388157367706,0.0,0.0,False,False
22,3,Orientation droite,-2.006150819353819,-4.090475685757342,0.04980802536010742,1.4197351932525635,0.2205338478088379,-0.28913164138793945,0.0701555386185646,-0.006285093724727631,0.0,0.0,False,False
23,2,Moteur principal,1.844462726792966,-2.246012958964376,0.052054405212402344,1.413753867149353,0.22449961304664612,-0.26584237813949585,0.07029080390930176,0.0027052974328398705,0.0,0.0,False,False
24,2,Moteur principal,2.34198217287165,0.09596921390727431,0.054265499114990234,1.4083400964736938,0.2208842784166336,-0.24062654376029968,0.07051616162061691,0.004506842233240604,0.0,0.0,False,False
25,1,Orientation gauche,-1.0415868186389037,-0.9456176047316294,0.056389808654785156,1.4023184776306152,0.21000170707702637,-0.2677416205406189,0.07292742282152176,0.04822537302970886,0.0,0.0,False,False
26,3,Orientation droite,-2.132887815842422,-3.078505420574051,0.058591268956661224,1.3956941366195679,0.2196464091539383,-0.29444512724876404,0.07341340184211731,0.009719377383589745,0.0,0.0,False,False
27,2,Moteur principal,1.2257223124854135,-1.8527831080886374,0.06072273105382919,1.38921320438385,0.21281293034553528,-0.28805336356163025,0.07374536991119385,0.006639490835368633,0.0,0.0,False,False
28,2,Moteur principal,4.099422301547162,2.246639193458525,0.06268768012523651,1.3835370540618896,0.19662342965602875,-0.2522696256637573,0.07362917065620422,-0.002324299653992057,0.0,0.0,False,False
29,3,Orientation droite,-1.8881065758999387,0.3585326175585861,0.06472368538379669,1.3772579431533813,0.20549580454826355,-0.2789764404296875,0.07174210995435715,-0.037741102278232574,0.0,0.0,False,False
30,2,Moteur principal,1.1946266493212476,1.5531592668798337,0.06677865982055664,1.3712153434753418,0.20712995529174805,-0.268483966588974,0.07012835890054703,-0.03227495029568672,0.0,0.0,False,False
31,2,Moteur principal,1.8379100517243045,3.3910693186041385,0.06888504326343536,1.3656892776489258,0.21179106831550598,-0.24554772675037384,0.0689937099814415,-0.022692935541272163,0.0,0.0,False,False
