step,action,action_label,reward,cumulative_reward,x,y,vx,vy,angle,angular_velocity,left_contact,right_contact,terminated,truncated
0,1,Orientation gauche,-0.8635592743005975,-0.8635592743005975,0.005554485134780407,1.3970001935958862,0.27633535861968994,-0.3223798871040344,-0.004895621910691261,-0.03298250958323479,0.0,0.0,False,False
1,0,Ne rien faire,-1.4411530130652181,-2.304712287365816,0.008301163092255592,1.389146327972412,0.27634039521217346,-0.3490664064884186,-0.0065435427241027355,-0.03296170011162758,0.0,0.0,False,False
2,0,Ne rien faire,-1.4422395395660033,-3.746951826931819,0.011047935113310814,1.3806923627853394,0.27634531259536743,-0.3757391571998596,-0.008190966211259365,-0.032951463013887405,0.0,0.0,False,False
3,0,Ne rien faire,-1.436119982855132,-5.183071809786951,0.01379470806568861,1.371638536453247,0.276350200176239,-0.40240827202796936,-0.009838114492595196,-0.03294631093740463,0.0,0.0,False,False
4,0,Ne rien faire,-1.4233632033959225,-6.606435013182874,0.016541576012969017,1.3619844913482666,0.2763550579547882,-0.4290766417980194,-0.011485008522868156,-0.03294111043214798,0.0,0.0,False,False
5,1,Orientation gauche,-0.8055325744761876,-7.411967587659062,0.019215106964111328,1.351723074913025,0.2671566605567932,-0.45606088638305664,-0.011287862434983253,0.003943018615245819,0.0,0.0,False,False
6,1,Orientation gauche,-0.6552990385933117,-8.067266626252373,0.021822357550263405,1.3408679962158203,0.2588381767272949,-0.4824296236038208,-0.00942291785031557,0.037302352488040924,0.0,0.0,False,False
7,0,Ne rien faire,-1.0364078617412247,-9.103674487993597,0.02442960813641548,1.3294131755828857,0.2588322162628174,-0.50909823179245,-0.007558589335530996,0.037290118634700775,0.0,0.0,False,False
8,0,Ne rien faire,-1.0026354218410347,-10.106309909834632,0.0270367618650198,1.317358136177063,0.2588265538215637,-0.5357668399810791,-0.00569414347410202,0.037292204797267914,0.0,0.0,False,False
9,0,Ne rien faire,-0.9659989062722332,-11.072308816106865,0.029643822461366653,1.3047032356262207,0.25882118940353394,-0.5624353885650635,-0.0038300175219774246,0.03728605806827545,0.0,0.0,False,False
10,2,Moteur principal,1.7859051841716223,-9.286403631935244,0.032184503972530365,1.2921525239944458,0.2525070309638977,-0.5578085780143738,-0.0022885825019329786,0.030831580981612206,0.0,0.0,False,False
11,2,Moteur principal,3.105506627595685,-6.180897004339559,0.0346185676753521,1.2800161838531494,0.24236586689949036,-0.5393946170806885,-0.001257598982192576,0.02062162198126316,0.0,0.0,False,False
12,2,Moteur principal,3.637253991947188,-2.543643012392371,0.036878205835819244,1.2683937549591064,0.22575609385967255,-0.5165517330169678,-0.0010536237386986613,0.00407993933185935,0.0,0.0,False,False
13,1,Orientation gauche,-0.906877810252779,-3.4505208226451503,0.039049338549375534,1.2561655044555664,0.2146575003862381,-0.5434790849685669,0.001374931656755507,0.0485752671957016,0.0,0.0,False,False
14,2,Moteur principal,2.246938398667379,-1.203582423977771,0.04105939716100693,1.244171380996704,0.19930973649024963,-0.5330744981765747,0.003048316342756152,0.033470895141363144,0.0,0.0,False,False
15,2,Moteur principal,3.173566754872451,1.9699843308946798,0.04313955456018448,1.2328524589538574,0.2059769183397293,-0.5030710101127625,0.005064668599516153,0.04033070057630539,0.0,0.0,False,False
16,2,Moteur principal,3.8322410310940542,5.802225361988734,0.04529533535242081,1.2224222421646118,0.2131580114364624,-0.46357622742652893,0.007459038868546486,0.04789164289832115,0.0,0.0,False,False
17,0,Ne rien faire,-1.5803532459728444,4.22187211601589,0.0474512092769146,1.2113919258117676,0.2131512463092804,-0.4902521073818207,0.009852864779531956,0.04788118228316307,0.0,0.0,False,False
18,2,Moteur principal,0.9682593202576981,5.190131436273588,0.04957437515258789,1.2004311084747314,0.2100253850221634,-0.4871610999107361,0.012115303426980972,0.0452532097697258,0.0,0.0,False,False
19,2,Moteur principal,3.028529715149898,8.218661151423486,0.05158042907714844,1.1899662017822266,0.19882668554782867,-0.4651186764240265,0.013873323798179626,0.035163432359695435,0.0,0.0,False,False
20,1,Orientation gauche,-1.3957205619949764,6.82294058942851,0.05351104587316513,1.1789064407348633,0.1893833726644516,-0.49158796668052673,0.017521129921078682,0.07296261191368103,0.0,0.0,False,False
21,2,Moteur principal,0.41191375903791255,7.234854348466422,0.05559806898236275,1.1679996252059937,0.20424208045005798,-0.4848041534423828,0.02193605713546276,0.08830609172582626,0.0,0.0,False,False
22,2,Moteur principal,1.1191344589014534,8.353988807367875,0.05762062221765518,1.1572223901748657,0.1980517953634262,-0.47905418276786804,0.026101388037204742,0.08331399410963058,0.0,0.0,False,False
23,2,Moteur principal,4.110059610846048,12.464048418213924,0.05950107425451279,1.1472395658493042,0.18438443541526794,-0.4437509775161743,0.029721306636929512,0.07240476459264755,0.0,0.0,False,False
24,0,Ne rien faire,-1.8763509924102095,10.587697425803714,0.06138181686401367,1.1366353034973145,0.18441535532474518,-0.47137707471847534,0.03334109112620354,0.07239561527967453,0.0,0.0,False,False
25,2,Moteur principal,0.4770173217546699,11.064714747558384,0.06337127834558487,1.1261645555496216,0.194691464304924,-0.4654684364795685,0.03753865510225296,0.08395127952098846,0.0,0.0,False,False
26,2,Moteur principal,2.259969744337252,13.324684491895635,0.06521272659301758,1.1160298585891724,0.180483877658844,-0.450528621673584,0.041161201894283295,0.07245089113712311,0.0,0.0,False,False
27,2,Moteur principal,1.5864894983669842,14.911173990262618,0.06692104041576385,1.1060757637023926,0.16768604516983032,-0.44249191880226135,0.044267404824495316,0.06212392449378967,0.0,0.0,False,False
28,2,Moteur principal,-0.3331089945202336,14.578064995742384,0.0687480941414833,1.0960644483566284,0.1789247691631317,-0.44506219029426575,0.04799632728099823,0.0745786502957344,0.0,0.0,False,False
29,2,Moteur principal,1.7304879830279674,16.30855297877035,0.07062120735645294,1.0864570140838623,0.183170884847641,-0.4271358847618103,0.052087217569351196,0.08181801438331604,0.0,0.0,False,False
30,0,Ne rien faire,-1.865201942558997,14.443351036211354,0.07249431312084198,1.0762497186660767,0.18317098915576935,-0.45380398631095886,0.05617810785770416,0.08181790262460709,0.0,0.0,False,False
31,2,Moteur principal,3.15886019967233,17.602211235883683,0.07447643578052521,1.0668834447860718,0.19332394003868103,-0.4164687991142273,0.06102318316698074,0.09690110385417938,0.0,0.0,False,False
32,0,Ne rien faire,-1.9364799471736092,15.665731288710074,0.07645873725414276,1.056917667388916,0.19332411885261536,-0.44313743710517883,0.06586821377277374,0.09690099954605103,0.0,0.0,False,False
33,2,Moteur principal,3.741861264427496,19.40759255313757,0.07824277877807617,1.0476351976394653,0.17416784167289734,-0.4127461314201355,0.07005945593118668,0.08382479846477509,0.0,0.0,False,False
34,0,Ne rien faire,-1.9156336295492906,17.491958923588278,0.08002682030200958,1.0377529859542847,0.17416797578334808,-0.4394143223762512,0.07425069063901901,0.08382470905780792,0.0,0.0,False,False
35,2,Moteur principal,0.14754501098151424,17.63950393456979,0.08182267844676971,1.027859091758728,0.17516109347343445,-0.4399529695510864,0.07863130420446396,0.08761249482631683,0.0,0.0,False,False
