step,action,action_label,reward,cumulative_reward,x,y,vx,vy,angle,angular_velocity,left_contact,right_contact,terminated,truncated
0,3,Orientation droite,0.49251001619342216,0.49251001619342216,-0.014652824029326439,1.4307572841644287,-0.7359963655471802,0.4277011454105377,0.015177222900092602,0.13285312056541443,0.0,0.0,False,False
1,3,Orientation droite,0.9454287585847692,1.4379387747781913,-0.021851634606719017,1.4397947788238525,-0.724191427230835,0.4016156792640686,0.019440850242972374,0.0852804034948349,0.0,0.0,False,False
2,3,Orientation droite,0.9408331876213378,2.3787719623995294,-0.028976058587431908,1.4482421875,-0.7148523330688477,0.375413715839386,0.02182650752365589,0.047717563807964325,0.0,0.0,False,False
3,3,Orientation droite,1.1341678327896443,3.5129397951891734,-0.0360286720097065,1.4560842514038086,-0.705854058265686,0.3485296368598938,0.02240862138569355,0.011643245816230774,0.0,0.0,False,False
4,3,Orientation droite,1.4892608708807142,5.0022006660698874,-0.042996596544981,1.4633269309997559,-0.69522625207901,0.32191747426986694,0.02085963264107704,-0.030982723459601402,0.0,0.0,False,False
5,3,Orientation droite,1.3498784393301844,6.352079105400072,-0.04990367963910103,1.4699828624725342,-0.687599778175354,0.2958624064922333,0.01777895912528038,-0.06161950156092644,0.0,0.0,False,False
6,3,Orientation droite,1.6562535004042342,8.008332605804306,-0.05673923343420029,1.4760512113571167,-0.678612232208252,0.26975053548812866,0.012895234860479832,-0.09768365323543549,0.0,0.0,False,False
7,3,Orientation droite,1.8445589355796426,9.852891541383949,-0.06350269168615341,1.4815280437469482,-0.669572651386261,0.2434607297182083,0.006201765034347773,-0.1338818520307541,0.0,0.0,False,False
8,3,Orientation droite,1.6079453354354893,11.460836876819439,-0.07018842548131943,1.4864150285720825,-0.6598263382911682,0.2172112613916397,-0.0024412088096141815,-0.17287538945674896,0.0,0.0,False,False
9,3,Orientation droite,0.08438639705568221,11.545223273875122,-0.076807402074337,1.4906911849975586,-0.6514605283737183,0.19000953435897827,-0.012754439376294613,-0.2062837779521942,0.0,0.0,False,False
10,3,Orientation droite,-0.018004261747079225,11.527219012128043,-0.08335008472204208,1.4943596124649048,-0.6419044733047485,0.16288451850414276,-0.024977322667837143,-0.24448001384735107,0.0,0.0,False,False
11,3,Orientation droite,-0.2070395547191015,11.320179457408942,-0.08981313556432724,1.4974229335784912,-0.6319359540939331,0.1358480304479599,-0.03919157013297081,-0.2843111753463745,0.0,0.0,False,False
12,3,Orientation droite,-0.6358932017257632,10.68428625568318,-0.096216581761837,1.4998818635940552,-0.6244724988937378,0.10878781974315643,-0.05489490181207657,-0.31409555673599243,0.0,0.0,False,False
13,3,Orientation droite,-0.7708572617555933,9.913428993927587,-0.1025538444519043,1.501745343208313,-0.6162213087081909,0.08208736777305603,-0.07223805785179138,-0.34689489006996155,0.0,0.0,False,False
14,0,Ne rien faire,-1.6041018554382447,8.309327138489342,-0.10889043658971786,1.503012776374817,-0.6161718368530273,0.05539451166987419,-0.08957788348197937,-0.3468278646469116,0.0,0.0,False,False
15,0,Ne rien faire,-1.661261688363055,6.648065450126287,-0.11522626876831055,1.5036840438842773,-0.6161238551139832,0.02870091050863266,-0.10691504925489426,-0.34677475690841675,0.0,0.0,False,False
16,0,Ne rien faire,-1.7194762871482965,4.928589162977991,-0.12156124413013458,1.5037593841552734,-0.6160768270492554,0.002006429946050048,-0.12424929440021515,-0.3467164635658264,0.0,0.0,False,False
17,0,Ne rien faire,-1.7780858577018535,3.1505033052761373,-0.12789535522460938,1.503238558769226,-0.6160305738449097,-0.024688895791769028,-0.14158058166503906,-0.3466571867465973,0.0,0.0,False,False
18,0,Ne rien faire,-1.8365406524159198,1.3139626528602175,-0.13422861695289612,1.5021214485168457,-0.6159852147102356,-0.051385052502155304,-0.1589089035987854,-0.34659820795059204,0.0,0.0,False,False
19,0,Ne rien faire,-1.8941963245465274,-0.5802336716863099,-0.1405608206987381,1.5004082918167114,-0.6159408092498779,-0.07808198034763336,-0.17623429000377655,-0.3465394377708435,0.0,0.0,False,False
20,0,Ne rien faire,-1.9504250121912605,-2.5306586838775704,-0.14689216017723083,1.4980988502502441,-0.6158974766731262,-0.10477971285581589,-0.1935567557811737,-0.3464807868003845,0.0,0.0,False,False
21,0,Ne rien faire,-2.0046619811779465,-4.535320665055517,-0.15322236716747284,1.4951932430267334,-0.6158552169799805,-0.1314782202243805,-0.21087633073329926,-0.346422404050827,0.0,0.0,False,False
22,0,Ne rien faire,-2.0563605458730194,-6.591681210928536,-0.15955162048339844,1.4916911125183105,-0.6158139705657959,-0.15817752480506897,-0.22819297015666962,-0.34636420011520386,0.0,0.0,False,False
23,0,Ne rien faire,-2.1051319821256413,-8.696813193054178,-0.1658797264099121,1.4875929355621338,-0.6157739162445068,-0.18487758934497833,-0.24550673365592957,-0.3463062644004822,0.0,0.0,False,False
24,0,Ne rien faire,-2.119732500783414,-10.816545693837591,-0.17220211029052734,1.4828853607177734,-0.6156755685806274,-0.21207930147647858,-0.26241612434387207,-0.33820587396621704,0.0,0.0,False,False
25,0,Ne rien faire,-2.248682409812517,-13.065228103650108,-0.1785319298505783,1.4775737524032593,-0.6160786747932434,-0.23919959366321564,-0.27972662448883057,-0.34621018171310425,0.0,0.0,False,False
26,0,Ne rien faire,-2.2351891923951257,-15.300417296045234,-0.1848609894514084,1.471665859222412,-0.6160888075828552,-0.26589056849479675,-0.2970367670059204,-0.3462030291557312,0.0,0.0,False,False
27,1,Orientation gauche,-2.9987220739028246,-18.29913936994806,-0.19127845764160156,1.4651941061019897,-0.6272850036621094,-0.29065755009651184,-0.3119921088218689,-0.2991066575050354,0.0,0.0,False,False
28,0,Ne rien faire,-2.043759005440478,-20.342898375388536,-0.19769534468650818,1.458125114440918,-0.6272934675216675,-0.31734219193458557,-0.3269472122192383,-0.2991020381450653,0.0,0.0,False,False
29,0,Ne rien faire,-2.068865423074925,-22.41176379846346,-0.2041114866733551,1.4504587650299072,-0.627302348613739,-0.34402674436569214,-0.3419020473957062,-0.2990975081920624,0.0,0.0,False,False
30,0,Ne rien faire,-2.0900381281920772,-24.50180192665554,-0.21052703261375427,1.4421954154968262,-0.6273115873336792,-0.37071123719215393,-0.35685673356056213,-0.29909348487854004,0.0,0.0,False,False
31,0,Ne rien faire,-2.1072891105056897,-26.609091037161228,-0.21694183349609375,1.4333348274230957,-0.6273213028907776,-0.3973955810070038,-0.371811181306839,-0.29908889532089233,0.0,0.0,False,False
32,0,Ne rien faire,-2.1207435895310596,-28.729834626692288,-0.22335591912269592,1.4238770008087158,-0.6273313760757446,-0.4240798354148865,-0.38676539063453674,-0.29908427596092224,0.0,0.0,False,False
33,0,Ne rien faire,-2.130535585904113,-30.8603702125964,-0.2297692745923996,1.4138221740722656,-0.6273418664932251,-0.450764000415802,-0.4017193615436554,-0.29907965660095215,0.0,0.0,False,False
34,2,Moteur principal,2.023163623195967,-28.837206589400434,-0.23590068519115448,1.4040271043777466,-0.5993870496749878,-0.43930140137672424,-0.4165096580982208,-0.29580622911453247,0.0,0.0,False,False
35,1,Orientation gauche,-2.587474743404839,-31.424681332805275,-0.24211740493774414,1.393703579902649,-0.610399603843689,-0.46219366788864136,-0.4287051260471344,-0.24390940368175507,0.0,0.0,False,False
36,1,Orientation gauche,-2.3305407027580984,-33.75522203556337,-0.24841928482055664,1.3828388452529907,-0.6212627291679382,-0.4856266379356384,-0.43841373920440674,-0.19417208433151245,0.0,0.0,False,False
37,0,Ne rien faire,-1.6269412829842054,-35.382163318547576,-0.2547207772731781,1.371375322341919,-0.6212676763534546,-0.5123005509376526,-0.4481223225593567,-0.19417086243629456,0.0,0.0,False,False
